title,author,condition,price
Why Johnny Can't Read,by Rudolf Flesch,Rare Books,£21.99
Feminists Don't Wear Pink And Other Lies,by Scarlett Curtis,Rare Books,£16.09
B.R. 1938 Naval Ratings Handbook Rev 1964.,by Ministry of Defence,Rare Books,£15.99
Sailor In The Air: The Memoirs Of Vice-admiral Richard Bell Davies,by Vice-Admiral Richard Bell Davies,Rare Books,£14.29
English Political Caricature 1793-1832,by M. Dorothy George,Rare Books,£44.19
On Peaceful Coexistence,by V.I. Lenin,Rare Books,£16.59
The Civil War,by Caesar,Rare Books,£7.09
One of Our H-Bombs Is Missing...,by Flora Lewis,Rare Books,£21.39
Liberation of the Philippines,by Stanley Falk,Rare Books,£10.79
Japan: The Final Agony (Purnell's History of the Second World War: Campaign Book No.9),by Alvin Coox,Rare Books,£8.89
Buchheim's Annoncen Album,by Not stated,Rare Books,£8.89
Under the Carpathians: Home Of A Forgotten People.,by J. B. Heisler and J. E. Mellon,Rare Books,£20.99
An Introduction to Industrial Psychology,by May Smith,Rare Books,£9.49
Essays In Sociological Explanation (Prentice-hall Sociology Series),by Neil J. Smelser,Rare Books,£12.29
Dianetics 1955!,by L. Ron Hubbard,Rare Books,£449.79
Bignona en Casamance,by R.L. Touze,Rare Books,£52.59
Their Finest Hour,by Winston S. Churchill,Rare Books,£12.29
Somewhere To Lay My Head,by Robert Douglas,Rare Books,£16.59
Political Thought in England: Locke to Bentham,by Harold J. Laski,Rare Books,£11.29
The Eyes Of The Navy: A Biographical Study Of Admiral Sir Reginald Hall,by Admiral Sir William James,Rare Books,£16.59
Table-talk. Essays on Men and Manners,by William Hazlitt,Rare Books,£41.89
Guide to Marriage,by Leslie J.Tizard,Rare Books,£12.29
Commando No. 5561 - Hurricane Henry,by Frank Buhagiar,Rare Books,£8.49
Common Sense About Race,by Philip Mason,Rare Books,£15.89
The Quest for Identity,by Allen Wheelis,Rare Books,£18.79
Discrimination - U.S.A,by Jacob K. Javits,Rare Books,£19.69
The Britain We Saw: A Family Symposium,by Herbert & Nancie Matthews,Rare Books,£18.89
Our Village,by Mary Russell Mitford,Rare Books,£9.09
Escape or Die,by Paul Brickhill,Rare Books,£6.29
The Thermidorians,by Georges Lefebvre,Rare Books,£23.09
"Social Psychology, Longmans' Social Science Series",by E. T. Krueger,Rare Books,£78.49
Governing Elites: Studies in Training and Selection,by Unstated,Rare Books,£9.09
King And Country - Selections From British War Speeches 1939 - 1940,by Unstated,Rare Books,£10.19
The Rifle Brigade Chronicle For 1949,by Major H.G. Parkyn (Ed.),Rare Books,£13.39
"Aircraft Recognition Inter-Services Journal. Volume II, Number 1-12",by Various Contributors,Rare Books,£34.59
Ten-And Out! The Complete Story of the Prize Ring in America,by Alexander Johnston,Rare Books,£9.09
Sex & Society,"by Kenneth Walker, Peter Fletcher",Rare Books,£6.09
Psychology: Briefer Course,by William James,Rare Books,£9.19
John F. Kennedy and American Catholicism,by Lawrence H. Fuchs,Rare Books,£12.79
Argentina,by Norman Mackenzie,Rare Books,£13.99
Why Men Don’t Iron: The Real Science of Gender Studies: The New Reality of Gender Differences,by Anne Moir,Rare Books,£12.79
H.M.S Ulysses,by Alistair MacLean,Rare Books,£11.39
Recovery,by Stephen Benatar,Rare Books,£9.99
Three Years War (October 1899-June 1902),by Christian Rudolf De Wet,Rare Books,£11.29
Administrative Functions of the French Conseil d'Etat,by Margherita Rendel,Rare Books,£11.39
The Politics of the Prussian Army 1640-1945,by Gordon A.Craig,Rare Books,£13.19
The International Legal Status of Formosa,by Frank P. Morello,Rare Books,£36.39
The Dominant Man;: The Pecking Order In Human Society,by George R Maclay,Rare Books,£24.99
"Burton, The Anatomist.",by G. C. F. Mead,Rare Books,£11.39
The Protestant Ethic And The Spirit Of Capitalism,by M. Weber,Rare Books,£11.19
Negotiation from Strength: A Study in the Politics of Power,by Coral Bell,Rare Books,£24.89
Military Memoirs The Civil War Richard Atkyns & John Gwyn,by Richard Atkyns & John Gwyn,Rare Books,£15.39
The Life And Teaching Of Karl Marx,by Max Beer,Rare Books,£15.29
My Falkland Days,by Rex Hunt,Rare Books,£32.19
No Compromise: The Conflict Between Two Worlds,by Melvin Miller Rader,Rare Books,£9.09
Introduction to Psychotherapy,by J. A. Hadfield,Rare Books,£35.19
Confederate Goliath: The Battle of Fort Fisher,by Rod Gragg,Rare Books,£13.19
Where Eagles Dare,by Alistair MacLean,Rare Books,£6.09
Secret Session Speeches,by Charles Eade,Rare Books,£9.89
The Political Re-Organisation of the People,by William Sanders,Rare Books,£25.49
The British Political System,by John Gollan,Rare Books,£11.39
The R.A.F In Action,by Anonymous,Rare Books,£12.59
Caesar's Civil War With Pompeius,by Rev. F. P. Long (Trans.),Rare Books,£10.49
Bamboo Doctor,by Stanley S. Pavillard,Rare Books,£35.19
Anxiety and Neurosis,by Charles Rycroft,Rare Books,£12.79
The Open Society and Its Enemies - Volume II,by K. R. Popper,Rare Books,£11.09
Like Dreamers,by Yossi Klein Halevi,Rare Books,£11.39
Sea Hazard (1939 - 1945),by Houlder Brothers and Company,Rare Books,£11.49
Essays on Government,by Sir Ernest Barker,Rare Books,£11.19
The Politics of Upheaval,"by Arthur M. Schlesinger, Jr.",Rare Books,£21.79
"The Boer War, 1899-1900. From the Ultimatum to the Occupation of Bloemfontein. Compiled from Authentic Sources.",by Anon,Rare Books,£16.79
Socialism and Politics: A Study in the Readjustment of the Values of Life,by C. R. Ashbee,Rare Books,£43.49
Correspondence Between the Chairman of the Council Ministers of the USSR and the Presidents of the USA and the Prime Ministers of Great Britain During the Great Patriotic War of 1941-1945 Volume 2,by Anon,Rare Books,£13.89
The Temperance Problem and Social Reform,by Joseph Rowntree,Rare Books,£15.59
Modernisation of a Traditional Society,by Wilfred Cantwell Smith,Rare Books,£13.29
Commando Captain,by Rowland Walker,Rare Books,£25.69
Primitive Culture in Italy,by H. J. Rose,Rare Books,£21.29
South Africa 1853 Medal: Being The Roll Of The Recipients And The Story Of The Campaign Medal Issued For The Frontier Wars Between 1834 And 1853,by G.R. Everson,Rare Books,£11.89
The Theory And Practice Of Communism: An Introduction,by R. N. Carew Hunt,Rare Books,£6.89
The Writing on the Wall,by General Staff,Rare Books,£119.09
Economic and Social Conditions in France During the Eighteenth Century,by Henri See,Rare Books,£27.69
"The Regiments Of Scotland: Their Histories, Badges, Tartans,Etc.",by J.B. Kirkwood,Rare Books,£14.79
Side-show (Corgi books-noT148),by Gerard Bell,Rare Books,£7.29
Learning to Love: Frank Advice for Young Catholics (Deus books),by Marc Oraison,Rare Books,£6.09
The Peking Papers: Leaves From The Notebook Of A China Correspondent,by Jacques Marcuse,Rare Books,£30.69
The Structure of Human Abilities (Manuals of Modern Psychology),by Philip E. Vernon,Rare Books,£30.69
War Letters 1939-1945,by Myles Hildyard,Rare Books,£25.79
Polish Politics and the Revolution of November 1830.,by R. F Leslie,Rare Books,£16.09
The Corsair of the Skies,by A Guy Vercoe,Rare Books,£11.09
Theory Of Collective Behavior (International Library Of Sociology And Social Reconstruction),by Neil J. Smelser,Rare Books,£21.49
The Labour Party In Perspective,by A. R. Attlee,Rare Books,£12.99
The integration of American Society,by Robert Cooley Angell,Rare Books,£16.09
Mr. Balfour's Poodle: An Account of the Struggle between the House of Lords and the Government of Mr. Asquith,by Roy Jenkins,Rare Books,£10.79
Such Power Is Dangerous,by Dennis Wheatley,Rare Books,£9.19
Continental Military Aircraft 1956,by John W R Taylor,Rare Books,£7.19
The Queen's Windsor,by Marion Harris,Rare Books,£14.69
Death in the Afternoon,by Ernest Hemingway,Rare Books,£7.39
Vietnam,by Mary McCarthy,Rare Books,£6.09
"Class, Status and Power: A Reader in Social Stratification",by Reinhardt Bendix & S. M. Lipset,Rare Books,£10.79
Clinical Studies in Psychoanalysis,by Sandor Lorand,Rare Books,£8.99
The Culture of Cities,by Lewis Mumford,Rare Books,£12.59
Labour Party Conference 1958 (A Manchester Guardian Report),by Unstated,Rare Books,£10.29
"The Congregational Union of England and Wales. Handbook for Delegates, Eighty-Seventh Autumnal Assembly",by Anon,Rare Books,£10.19
"Naval Engagements, A Comedy in Two Acts",by Charles Dance,Rare Books,£10.89
Hands Across the Water: Emigration from Northern Scotland to North America,by Unstated,Rare Books,£12.89
The Statistical Account Of Dumfries-Shire,by Various s,Rare Books,£36.19
"The Great War 1914-1918, Bertram Rota Catalogue 260",by Anon,Rare Books,£7.99
"Tories, Social Democracy and The Centre",by Sir Ian Gilmour,Rare Books,£22.89
Unity or Poverty?: The Economics of Pan-Africanism (African S.),by Reginald Herbold Green,Rare Books,£12.19
The Royal Air Force,by John W. R Taylor,Rare Books,£11.99
Public Supplies. A Treatise on Principles and Technique,by E. J. Boswell King,Rare Books,£27.49
"History of Our War with Spain, including Battles on Sea and Land","by James Rankin Young, J. Hampton Moore",Rare Books,£27.49
Royal Air Force Bomber Command Squadron Profiles. Number 117: 619 Squadron,by Chris Ward,Rare Books,£11.09
The Victory: The Six Day War Of 1967,by Ohad Zmora (ed.),Rare Books,£12.49
The Social Contract (Penguin Classics),by Jean-Jacques Rousseau,Rare Books,£8.49
The Social Services Of Modern England (International Library Of Sociology And Social Reconstruction),by Penelope Hall,Rare Books,£13.59
Middle East Crisis,by Guy Wint & Peter Calvocoressi,Rare Books,£6.09
The Way To Be Happy. Common-Sense Psychology,by Lawrence Gould,Rare Books,£10.79
The Psycho-Analytical Treatment of Children - Technical Lectures and Essays,by Anna Freud,Rare Books,£9.89
The Decline of American Liberalism,by Arthur Alphonse Ekirch,Rare Books,£29.69
An Infamous Army,by Georgette Heyer,Rare Books,£6.39
Industrial Government,by John R. Commons,Rare Books,£15.49
Economic and Philosophic Manuscripts of 1844,by Karl Marx,Rare Books,£26.39
The Civil War - a one volume history (Mentor Books),by Harry Hansen,Rare Books,£17.29
United States Military Aircraft,by F. G. Swanborough,Rare Books,£19.09
For Valour,by A. H. Brown,Rare Books,£18.89
Stirring Sea Fights,by J. Cuthbert Hadden,Rare Books,£10.99
Medical Services in War,by A. S. MacNalty & W. F. Mellor,Rare Books,£35.99
The Somme. Volume One. The First Battle of the Somme,by Michelin,Rare Books,£19.49
The Russian Army from Within,by W. Barnes Steveni,Rare Books,£18.39
"Manual Of Military Law, 1929",by Hmso,Rare Books,£16.69
The Economy and Finance of the War,by A. C. Pigou,Rare Books,£79.69
The Wealth of the Gentry 1540-1660: East Anglian Studies,by Alan Simpson,Rare Books,£9.19
Manual of Seamanship. 1932 Volume 2 only,by HMSO,Rare Books,£9.19
History and Social Anthropology (A.S.A. Monographs),by I.M. Lewis,Rare Books,£9.19
Racial Discrimination in England: A P.E.P.Report (Pelican S.),by William Wentworth Daniel,Rare Books,£6.69
The Crisis of India,by Ronald Segal,Rare Books,£8.29
The South Wales Borderers [The 24th Regiment of Foot] Famous Regiments Series.,by Jack Adams,Rare Books,£13.69
Bletchley Park's Secret Source: Churchill's Wrens and the Y Service in World War II,by Peter Hore,Rare Books,£33.39
Black Sand New Hebrides : its People and Places,by May and Henry Larsen,Rare Books,£11.39
The Siege of the Alcazar,by Cecil D. Eby,Rare Books,£10.99
On Utopian And Scientific Socialism. Articles And Speeches.,by Vladimir Ilich Lenin,Rare Books,£11.79
Operation Victory,by Sir Francis De Guingand,Rare Books,£31.29
Jungle Doctor Operates,by Paul White,Rare Books,£10.79
Psychoanalysis and Religion,by Erich Fromm,Rare Books,£16.69
The Civil War as They Knew It (Bantam Pathfinder Edition),by Pierce G Fredericks,Rare Books,£5.89
The Measurement of Social Competence. A Manual for the Vineland Social Maturity Scale,by Edgar A. Doll,Rare Books,£18.19
Soldier Life in the Union and Confederate Armies,by Philip Van Doren Stern,Rare Books,£6.89
Essay on the Psychology of Invention in the Mathematical Field,by Jacques Hadamard,Rare Books,£22.39
Memoir of The Bobotes,by Joyce Cary,Rare Books,£9.19
Tyrol Under the Axe of Italian Fascism,by Dr Eduard Reut-Nicolussi,Rare Books,£12.69
Requiem for a Wren,by Nevil Shute,Rare Books,£8.49
Manners for Men,by Mrs. Humphry,Rare Books,£67.49
Great Britain or Little England? (Penguin Specials),by John Mander,Rare Books,£6.69
Middle East Crisis (Penguin Specials),by Guy Wint & Peter Calvocoressi,Rare Books,£7.59
"Sir Arthur Nicolson, Bart, First Lord Carnock: A Study In The Old Diplomacy",by Harold Nicolson,Rare Books,£15.39
The Ironclads of Cambrai,by Bryan Cooper,Rare Books,£8.49
Where Eagles Dare,by Alistair MacLean,Rare Books,£5.89
Guiding Human Misfits,by Alexandra Adler,Rare Books,£39.99
Revolution in the Revolution?,by Regis Debray,Rare Books,£6.69
"The Royal Leicestershire Regiment, 17th Foot",by Brig. W.E. Underhill Ed.,Rare Books,£39.99
The Natal Campaign,by Bennett Burleigh,Rare Books,£26.59
Manners and Rules of Good Society,,Rare Books,£10.09
Officer Factory,by Hans Hellmut Kirst,Rare Books,£7.99
Dare To Be Free,by W B Thomas,Rare Books,£5.89
The Long Day's Dying,by Alan White,Rare Books,£14.89
The Politics of Upheaval,"by Arthur M. Schlesinger, Jr.",Rare Books,£21.79
De U 289,by unstated,Rare Books,£6.09
"The Principles of Authority in Relation to Certainty, Sanctity and Society: An Essay in the Philosophy of Experimental Religion",by Forsyth,Rare Books,£11.39
Like A Mighty Army,by M. A. P. Wood,Rare Books,£10.19
The Webbs and Soviet Communism,by Harold J. Laski,Rare Books,£14.99
Issues in Adolescent Psychology,by Dorothy Rogers,Rare Books,£12.69
Anatomy of a Psycho,by Alex M. Szedenik,Rare Books,£5.79
The Thirty Years' War. 1618-1648,by Samuel Rawson Gardiner,Rare Books,£16.69
The Real Enemy,by Pierre d' Harcourt,Rare Books,£19.49
Guide to the Social Services,by Anon,Rare Books,£6.79
Psychology in Service of the Soul,by Leslie D. Weatherhead,Rare Books,£19.49
Speaking generally.,by Archibald Wavell,Rare Books,£8.99
One Enemy Only - The Invader,by Paul Simon,Rare Books,£8.99
Victoria Cross & George Cross: Illustrated Handbook,,Rare Books,£10.09
World War I - An Outline History,by Hanson W. Baldwin,Rare Books,£8.99
B.R. 134 (2) Collisions and Groundings Volume 2 Cases 18-33,by HMSO,Rare Books,£31.49
Syntax: Linguistic Introduction to Sentence Structure ([Hutchinson university library]),"by Keith Brown, J. E. Miller",Rare Books,£10.09
"Reality, Man and Existence: Essential Works of Existentialism",by Ed. H. J. Blackham,Rare Books,£7.69
Second Language Acquisition Research: Issues And Implications (Perspectives In Neurolinguistics And Psycholinguistics),by Various,Rare Books,£15.99
Humour In The Army,by John Aye,Rare Books,£10.69
"Hampshire Evacuees: The War Time Diary, 1935-45, of Eric Wyeth Gadd",by Eric Wyeth Gadd,Rare Books,£9.29
The Second World War Volume II Their Finest Hour,by Winston S. Churchill,Rare Books,£14.69
More Battlefields Of England,by Lt.-Colonel Alfred H. Burne,Rare Books,£8.99
Human Aggression,by Anthony Storr,Rare Books,£18.99
So Few Got Through: The Personal Diary Of Lieut.-col. Martin Lindsay Who Served With The Gordon Highlanders In The 51St Highland Division From July 1944 To May 1945,by Martin Lindsay,Rare Books,£14.59
Biological Psychiatry: A Review of Recent Advances,by J. R. Smythies,Rare Books,£10.09
Modern American Usage: A Guide by Wilson Follett (1966-12-03),by Wilson Follett,Rare Books,£16.19
Political Thought in America,by Andrew M. Scott,Rare Books,£15.09
The How And Why Wonder Book Of North American Indians,by Felix Sutton,Rare Books,£7.49
The Narvik Campaign (Corgi Books),by Johan Waage,Rare Books,£16.29
Killing Ground,by Elleston Trevor,Rare Books,£6.59
The Threat Of Impending Disaster,by George H. Grosser,Rare Books,£21.79
The United States Navy: A History,by Carroll Storrs Alden Allan Westcott,Rare Books,£11.49
The Battle of El Alamein,by Fred Majdalany,Rare Books,£16.49
Last Checkpoint,by John Quigley,Rare Books,£5.79
An Introduction to Mental Measurement and its Applications,by C.A. Richardson,Rare Books,£10.09
The Strength to Dream; Literature and the Imagination,by Colin Wilson,Rare Books,£10.69
Political Change In Latin America: The Emergence Of Middle Sectors,by John J. Johnson,Rare Books,£15.69
"Admiralty Manual of Seamanship, Volume II - BR 67 (2)",by HMSO,Rare Books,£17.59
The First World War,by A. J. P. Taylor,Rare Books,£6.69
The Deadly Blunder,by John Ritson,Rare Books,£18.19
Theories of Memory,by Beatrice Edgell,Rare Books,£24.09
Transport Goes to War,by HMSO,Rare Books,£9.69
Recollections Of A Life In The British Army,by General Sir Richard Harrison,Rare Books,£51.89
